pH,Mg Bound (Initial),Mg Initial,Ca Bound (Initial),Ca Initial,C(4) Bound (Initial),C(4) Initial,Cl Bound (Initial),Cl Initial,cal_ini_mol,dol_ini_mol,C(4) Final,Ca Final,Mg Final,Cl Final,pH_out,Calcite,Dolomite
6.892696898933305,0.0056631854026958,1.3852264522422673e-07,5.506061983570821e-09,5.041409847939627e-07,0.0056057401323885,0.0035558966880543,0.0076459478237662,0.0355504643559025,0.122,0.122,0.0063207167776538,0.0036632493516825,0.0027149189338894,0.0076460451833605,6.894740316499226,0.1153885017609744,0.1249483010387571
7.091356592675897,0.0014009989735881,1.9385465473291442e-07,9.81835634251818e-09,9.88222995786989e-07,0.0844780701532453,0.0048110825953589,0.0041032225604854,0.0419994598657789,0.122,0.122,0.1003510047730396,0.0099743215642164,0.0072779069140291,0.0041042950732049,5.8704021255372645,0.1179033008074213,0.1161249938837693
7.120069160912377,0.0035953658173615,1.174643319816881e-07,9.90236344270894e-09,4.638350941502394e-07,0.0280644230988812,0.0082756358924505,0.0079921081499274,0.0661427314315423,0.122,0.122,0.0370930703352656,0.0072785589428238,0.0053418514342326,0.007993288094616,6.184713602710275,0.1164682224672369,0.1202543029308645
7.346097530809688,0.0017734520346728,1.4369589994561849e-08,4.050352187639488e-09,9.746207815147623e-07,0.0342198406645004,0.0094628420801802,0.0049934016740034,0.0208332790848365,0.122,0.122,0.0447598150854541,0.00709923447111,0.0052088963295787,0.0049942172828181,6.140216936618998,0.1183365225864773,0.1185654063732811
7.155942757624619,0.0080237646819925,1.9837443466685081e-07,2.228696364072947e-09,5.664354827856582e-07,0.0175796720793863,0.0025844270768083,0.0038422450099162,0.0143810075604816,0.122,0.122,0.0169534285220651,0.004254658283929,0.0031429726393007,0.0038422017581512,6.529946747473122,0.1128645393878013,0.1268807566621672
7.328518639726136,0.0013984318219148,5.3469855378392856e-08,3.347616927290997e-09,2.692132976470671e-07,0.0703981626236315,0.0091097313028034,0.0098465550351667,0.0541783025976473,0.122,0.122,0.0877001210224546,0.010806959822049,0.0078807235400752,0.009848368835739,5.886630357650591,0.1176758741765334,0.1155191596958865
7.21066099985463,0.0028259173887241,1.5114222818173526e-08,1.6468557618489075e-09,9.05900386949414e-07,0.0575788006195695,0.0008279383427889,0.0020233480757512,0.0313835024989964,0.122,0.122,0.0683903377720861,0.0078670459335336,0.0057597728522584,0.0020237411722762,6.011020980084657,0.1170672204988273,0.1190672633290879
6.796757075584317,0.0079563179720669,1.3177445246126553e-07,8.622808242233145e-10,6.709675329412937e-07,0.0415815077065475,0.0086731216322956,0.0078988978401037,0.0125000028790628,0.122,0.122,0.0475329709543887,0.0080244091256264,0.0058797766727318,0.0078997426436445,6.099009959522214,0.1118992797856889,0.1240771700864222
6.262814530701758,0.0056170984521104,1.8349883580086275e-07,9.325832487994982e-09,4.1620569214879217e-07,0.0297804868553424,0.003258310227557,0.0042487554793235,0.0394651723063492,0.122,0.122,0.0348342966789216,0.0061485275159655,0.0045201957364341,0.0042491413215862,6.237855634731112,0.1147547269544689,0.1230973131709703
6.38306379613512,0.0046977118998645,1.085968363300394e-07,6.335883495380591e-09,4.431531185713391e-07,0.0617765815894221,0.0010821422711509,0.0098775898595225,0.0006066818042777,0.122,0.122,0.0746586458056143,0.01015420390539,0.0074129165417038,0.0098797810399942,5.937911286887328,0.1145616150468742,0.1192864394267811
