pH,Mg Bound (Initial),Mg Initial,Ca Bound (Initial),Ca Initial,C(4) Bound (Initial),C(4) Initial,Cl Bound (Initial),Cl Initial,cal_ini_mol,dol_ini_mol,C(4) Final,Ca Final,Mg Final,Cl Final,pH,Calcite,Dolomite
7.641394433,0.00835633,9.40E-08,3.13E-09,9.56E-07,3.19E-05,0.006441131,0.005631726,0.082743505,0.122,1.22E-06,1.13E-05,0.002970177,0.005365521,0.005631726,11.81096014,0.116039018,0.002992029
7.971168127,0.008602664,8.60E-08,3.43E-09,9.57E-07,6.18E-05,0.007388921,0.004920051,0.085962967,0.122,1.22E-06,1.14E-05,0.002933659,0.00561853,0.004920051,11.85663769,0.11608221,0.002985355
6.174717386,0.004809855,1.72E-07,2.82E-09,3.17E-07,4.98E-05,0.005642398,0.00369838,0.003673986,0.122,1.22E-06,1.22E-05,0.001960695,0.002811528,0.00369838,11.58203731,0.11804098,0.001999548
6.85748965,0.005775275,9.40E-08,1.13E-09,7.56E-07,4.60E-05,0.006084458,0.002525403,0.064373602,0.122,1.22E-06,1.21E-05,0.002085031,0.003656395,0.002525403,11.76343075,0.11779609,0.0021201
7.738289992,0.002986394,6.21E-08,3.95E-10,5.06E-07,4.42E-05,0.001964203,0.004358447,0.082536636,0.122,1.22E-06,1.33E-05,0.001514261,0.001441251,0.004358447,11.02521805,0.118940597,0.001546363
6.344615249,0.002375705,5.99E-08,4.51E-09,5.58E-07,4.39E-05,0.005364808,0.009395282,0.077899099,0.122,1.22E-06,0.004109685,0.00406454,0.0023769,0.009395182,7.013441696,0.117936642,0
6.639843375,0.004183899,8.63E-08,2.17E-09,3.75E-07,7.64E-06,0.000820825,0.00660776,0.059250601,0.122,1.22E-06,1.21E-05,0.002146996,0.002041377,0.00660776,11.04443972,0.117710484,0.002143742
7.702967064,0.008353068,1.12E-07,1.16E-09,2.71E-07,3.91E-05,0.008145194,0.007770868,0.046334562,0.122,1.22E-06,1.11E-05,0.00323101,0.00509399,0.007770867,11.70218149,0.115509912,0.003260299
7.590018151,0.007736197,1.55E-07,8.88E-09,9.60E-07,5.13E-05,0.002825652,0.001538056,0.045433648,0.122,1.22E-06,1.19E-05,0.002429029,0.00526778,0.001538056,11.93878321,0.117102563,0.002469637
7.355703038,0.006951128,1.23E-07,2.22E-09,9.36E-07,7.22E-05,0.004006741,0.005612082,0.096029949,0.122,1.22E-06,1.15E-05,0.002668822,0.004221616,0.005612082,11.69174826,0.116601668,0.002730732
6.454633472,0.003016039,5.22E-08,7.26E-09,2.67E-07,4.47E-06,0.004594149,0.001367084,0.035700178,0.122,1.22E-06,1.37E-05,0.00126477,0.001760501,0.001367084,11.52913154,0.119479699,0.001256759
7.423367212,0.004398871,7.64E-08,9.03E-09,4.08E-07,2.02E-05,0.006668414,0.003888591,0.074081358,0.122,1.22E-06,1.23E-05,0.001880631,0.002510378,0.003888591,11.50836954,0.118230885,0.001889713
6.957201513,0.003587152,4.52E-08,1.16E-09,6.62E-07,1.94E-05,0.001125697,0.005443126,0.056815446,0.122,1.22E-06,1.26E-05,0.001828288,0.00175203,0.005443126,11.05001558,0.118336592,0.001836342
7.493009437,0.002048098,1.63E-07,7.56E-09,2.04E-07,5.13E-05,0.006075137,0.00597887,0.029163598,0.122,1.22E-06,0.0018887,0.002227255,0.001658285,0.005978864,7.504216943,0.119382939,0.000391032
7.310641724,0.001473109,4.79E-08,5.47E-09,6.79E-07,7.03E-05,0.004277158,0.003916307,0.019005074,0.122,1.22E-06,0.001096146,0.001431127,0.001067821,0.00391631,7.875756264,0.120163592,0.000406509
6.639998847,0.009089057,1.80E-07,2.89E-09,5.20E-07,3.88E-05,0.000222453,0.004301486,0.046428353,0.122,1.22E-06,1.14E-05,0.002967507,0.006094129,0.004301486,11.91137054,0.116037568,0.002996149
7.74615393,0.00683254,6.13E-08,5.22E-09,3.62E-07,4.21E-05,0.003735054,0.002633843,0.08351491,0.122,1.22E-06,1.19E-05,0.002336679,0.004465683,0.002633843,11.83964798,0.117296469,0.002368077
6.695885412,0.009407954,6.58E-08,5.10E-09,5.60E-07,9.73E-05,0.006094222,0.003724786,0.084711075,0.122,1.22E-06,1.14E-05,0.002958915,0.006363163,0.003724786,11.94596779,0.1159963,0.003046011
6.516765423,0.00496816,1.49E-07,2.39E-09,7.32E-07,9.59E-05,0.000597883,0.003417008,0.07121358,0.122,1.22E-06,1.22E-05,0.001961014,0.002923458,0.003417008,11.61862663,0.117994286,0.002045923
7.572279528,0.003928552,3.59E-08,2.74E-09,3.53E-07,4.55E-05,0.00781015,0.009381624,0.018364001,0.122,1.22E-06,0.001537392,0.003109488,0.002310917,0.009381616,7.486025413,0.117272879,0.001618854
7.559556333,0.001960172,1.84E-07,8.10E-10,4.70E-07,6.43E-05,0.009602586,0.007914607,0.096236869,0.122,1.22E-06,0.00364638,0.003580847,0.001961377,0.007914547,7.090995675,0.118420347,0
6.241528809,0.005414955,1.67E-07,2.76E-09,7.12E-07,3.48E-05,0.002506888,0.003311612,0.084750452,0.122,1.22E-06,1.21E-05,0.00207662,0.003315608,0.003311612,11.68374629,0.117824036,0.002100567
7.672534311,0.005245925,1.15E-07,4.83E-09,5.01E-07,9.30E-05,0.002875792,0.001956897,0.088062725,0.122,1.22E-06,1.24E-05,0.001894771,0.003270543,0.001956897,11.7445625,0.118129852,0.001976602
7.840441709,0.005475875,5.60E-08,3.98E-09,3.91E-07,1.38E-05,0.007769056,0.00426076,0.041253311,0.122,1.22E-06,1.19E-05,0.002194001,0.003279981,0.00426076,11.62811035,0.117610108,0.002197115
7.942386799,0.009086989,7.36E-08,4.26E-09,5.84E-07,1.16E-05,0.009600684,0.006739319,0.037554197,0.122,1.22E-06,1.11E-05,0.00324621,0.005840324,0.006739319,11.81399666,0.115507129,0.003247886
6.661331091,0.008262215,1.68E-07,6.43E-09,4.15E-07,1.61E-05,0.002008831,0.005288227,0.002502962,0.122,1.22E-06,1.13E-05,0.002915708,0.005341796,0.005288227,11.82100339,0.116163879,0.00292164
6.706862032,0.002456218,1.51E-07,4.51E-09,7.10E-07,2.92E-05,0.007412401,0.002974102,0.013664201,0.122,1.22E-06,1.40E-05,0.00120955,0.001231482,0.002974102,11.1375041,0.119565718,0.001225957
7.555474849,0.002716526,1.55E-07,4.18E-09,2.57E-07,3.18E-05,0.001891285,0.008764077,0.032477854,0.122,1.22E-06,0.003072583,0.003304179,0.00245307,0.00876403,7.19176507,0.118432365,0.000264663
6.508046477,0.004094521,1.01E-08,5.96E-09,4.74E-07,9.68E-05,0.004219554,0.008936239,0.009404593,0.122,1.22E-06,0.000921088,0.00282058,0.002098257,0.00893625,7.729129885,0.117183162,0.001997487
7.850826418,0.00540243,1.81E-07,6.71E-10,7.65E-07,6.86E-06,0.006925078,0.003260147,0.054494858,0.122,1.22E-06,1.21E-05,0.002075294,0.00333236,0.003260147,11.68866335,0.117854636,0.00207129
7.612108822,0.007181649,2.19E-08,9.07E-09,9.41E-07,1.73E-05,0.002033744,0.00233797,0.035257728,0.122,1.22E-06,1.19E-05,0.00239042,0.004785809,0.00233797,11.87723948,0.117213749,0.002397061
7.728926857,0.006206735,9.14E-08,5.33E-09,3.16E-07,1.90E-05,0.000770447,0.006805038,0.023545394,0.122,1.22E-06,1.14E-05,0.002663701,0.003535436,0.006805038,11.52453568,0.116665005,0.002672519
6.836779249,0.006615151,6.81E-08,6.51E-09,4.34E-07,3.55E-05,0.005451235,0.008762886,0.096918572,0.122,1.22E-06,1.11E-05,0.00302071,0.003570061,0.008762886,11.40323286,0.115934207,0.00304631
7.598493746,0.006542183,1.43E-07,1.44E-09,6.00E-07,7.01E-05,0.007693921,0.006462825,0.054848736,0.122,1.22E-06,1.14E-05,0.00268315,0.003800384,0.006462824,11.59021086,0.116575052,0.00274302
7.834823221,0.001969635,8.38E-08,6.25E-09,5.98E-07,2.25E-05,0.002027316,0.003266336,0.099264285,0.122,1.22E-06,1.59E-05,0.001065388,0.000897645,0.003266336,10.6727309,0.119862629,0.00107321
6.757097042,0.00712056,1.52E-07,3.31E-09,6.44E-07,1.08E-05,0.003394738,0.003844534,0.014565979,0.122,1.22E-06,1.17E-05,0.002525006,0.004596442,0.003844534,11.80605728,0.116950879,0.002525338
6.756027444,0.009268374,1.04E-07,4.25E-09,4.70E-07,6.42E-05,6.98E-05,0.002058744,0.000692316,0.122,1.22E-06,1.16E-05,0.002780234,0.0064356,0.002058744,11.99605521,0.116386995,0.002833995
6.651021313,0.006937869,1.45E-07,1.98E-09,3.86E-07,6.46E-05,0.007117717,0.00581126,0.051044269,0.122,1.22E-06,1.14E-05,0.00269105,0.00419363,0.00581126,11.67906852,0.116564713,0.00274546
7.171566906,0.005281053,1.57E-07,1.66E-09,4.95E-07,1.88E-05,0.002697024,0.005819728,0.041826483,0.122,1.22E-06,1.17E-05,0.002323701,0.002950305,0.005819728,11.46810471,0.117345553,0.002331969
7.501710601,0.006583934,1.77E-07,8.99E-09,8.95E-07,6.93E-05,0.006583565,0.00300426,0.021572748,0.122,1.22E-06,1.19E-05,0.002310797,0.004215773,0.00300426,11.80203935,0.117321052,0.002369381
6.88645576,0.007174761,1.20E-07,6.13E-09,6.06E-07,1.99E-05,0.006150538,0.007322759,0.058165029,0.122,1.22E-06,1.12E-05,0.002939792,0.004226255,0.007322759,11.61081071,0.116111708,0.002949727
7.161377741,0.008501169,9.81E-08,7.98E-10,5.43E-07,4.47E-05,0.000667444,0.003282216,0.065055515,0.122,1.22E-06,1.16E-05,0.002747854,0.005720154,0.003282216,11.91632422,0.116471133,0.002782235
6.821560744,0.002514206,4.16E-08,2.74E-09,9.55E-07,3.17E-05,0.003744663,0.006736733,0.033136476,0.122,1.22E-06,0.001691647,0.002392956,0.001781177,0.006736726,7.526910419,0.118874018,0.000734247
6.801142428,0.006343986,6.30E-08,3.94E-09,8.97E-07,5.04E-05,0.002895972,0.005105343,0.05230444,0.122,1.22E-06,1.16E-05,0.002481141,0.00382402,0.005105343,11.66375623,0.116998897,0.002521186
7.428213858,0.006528111,4.99E-08,4.70E-09,5.02E-07,7.10E-05,0.007982904,0.008183983,0.099569752,0.122,1.22E-06,1.12E-05,0.002910491,0.003557851,0.008183983,11.44059524,0.116119253,0.002971481
6.175157245,0.005983046,1.21E-07,3.12E-09,6.70E-07,3.14E-05,0.000926328,0.009585988,0.054086149,0.122,1.22E-06,1.12E-05,0.003014677,0.002948197,0.009585988,11.12330237,0.115950477,0.00303607
6.583235186,0.004008457,9.85E-08,9.91E-09,2.49E-07,1.52E-05,0.007610995,0.00733343,0.076599579,0.122,1.22E-06,1.29E-05,0.002198543,0.001807595,0.00733343,10.61453063,0.117600606,0.002202082
7.479563134,0.003937788,5.02E-08,6.39E-09,3.92E-07,1.84E-05,0.006249132,0.002907166,0.077922592,0.122,1.22E-06,1.27E-05,0.001659052,0.002273049,0.002907166,11.52768623,0.118676215,0.001665959
7.600301254,0.004321258,4.54E-08,9.39E-09,8.31E-07,6.39E-05,0.008315513,0.004107461,0.022084223,0.122,1.22E-06,1.23E-05,0.001870997,0.002398671,0.004107461,11.46530773,0.118206426,0.001923807
7.026919785,0.00650221,9.84E-08,3.63E-09,2.43E-07,6.64E-05,0.002619624,0.00390712,0.066614323,0.122,1.22E-06,1.18E-05,0.002383326,0.004064244,0.00390712,11.74871532,0.117178712,0.002439186
6.957989951,0.001257057,2.00E-07,8.30E-09,5.32E-07,8.18E-05,0.001239226,0.002693657,0.044155516,0.122,1.22E-06,0.000360183,0.000878617,0.000656799,0.002693661,8.53377023,0.120521133,0.00060148
7.812641131,0.002789365,1.50E-07,2.85E-09,6.88E-07,7.14E-05,0.003109596,0.002982734,0.085841412,0.122,1.22E-06,1.36E-05,0.001306754,0.001424818,0.002982734,11.24636474,0.119328702,0.001365767
6.40397927,0.008970099,1.06E-07,6.82E-09,2.74E-07,8.32E-05,0.009322416,0.001658224,0.054637347,0.122,1.22E-06,1.17E-05,0.002682699,0.006215932,0.001658224,11.99431011,0.116563141,0.002755388
6.778113599,0.009552524,1.07E-07,1.31E-09,8.22E-07,1.32E-06,0.006315037,0.001001166,0.0466038,0.122,1.22E-06,1.17E-05,0.002754747,0.006808175,0.001001166,12.04291059,0.116500905,0.00274557
6.617312621,0.006105958,3.16E-08,5.41E-09,5.26E-07,1.15E-05,0.00276756,0.009442189,0.080907485,0.122,1.22E-06,1.12E-05,0.003022226,0.003083413,0.009442189,11.19720817,0.115955234,0.003023765
6.619868466,0.003310142,1.79E-07,7.92E-09,8.49E-07,5.26E-05,0.003021076,0.006474598,0.012818771,0.122,1.22E-06,2.87E-05,0.001874666,0.001411656,0.006474596,9.576665747,0.118226855,0.001899707
6.252673574,0.007410211,1.07E-08,9.99E-09,7.33E-07,2.10E-05,0.005618958,0.005968138,0.069598979,0.122,1.22E-06,1.14E-05,0.002819138,0.004581417,0.005968138,11.71903088,0.116352079,0.002830014
7.991313343,0.007961259,9.66E-08,3.11E-09,4.48E-07,6.08E-05,0.008584476,0.008758778,0.04693964,0.122,1.22E-06,1.10E-05,0.003286184,0.004625242,0.008758778,11.59833794,0.115377802,0.003337237
6.985916295,0.00666595,1.79E-07,4.12E-09,6.13E-07,2.78E-05,0.006813106,0.008072573,0.094725115,0.122,1.22E-06,1.12E-05,0.002933302,0.003716067,0.008072573,11.4814053,0.116116819,0.002951103
7.567665682,0.007804214,1.86E-07,1.97E-09,9.64E-07,6.44E-05,0.009372732,0.002256321,0.000321713,0.122,1.22E-06,1.18E-05,0.002504558,0.005247069,0.002256321,11.9148795,0.116938299,0.002558365
6.791261401,0.004309573,7.55E-08,4.58E-09,9.68E-07,8.38E-05,0.00620989,0.006073188,0.089886767,0.122,1.22E-06,1.21E-05,0.002090543,0.002147269,0.006073187,11.18272842,0.117747159,0.002163524
6.528046433,0.005788128,1.79E-07,1.13E-09,6.50E-07,8.98E-05,0.002872822,0.006688442,0.070103634,0.122,1.22E-06,1.15E-05,0.002536969,0.003172867,0.006688442,11.45714022,0.116847771,0.002616481
6.829403911,0.007681963,7.76E-08,1.51E-09,6.39E-07,3.52E-05,0.002180806,0.006786509,0.003916503,0.122,1.22E-06,1.12E-05,0.002972146,0.004685851,0.006786509,11.6962339,0.116031743,0.002997333
6.36402103,0.008788172,1.06E-07,1.11E-09,5.11E-07,2.56E-05,0.002621295,0.005354371,0.061748783,0.122,1.22E-06,1.13E-05,0.003025022,0.005748892,0.005354371,11.85271774,0.1159357,0.0030405
6.132679211,0.005864833,1.43E-08,6.75E-09,6.06E-07,1.98E-05,0.00710347,0.00846205,0.026031567,0.122,1.22E-06,1.13E-05,0.002817283,0.003039007,0.00846205,11.27765563,0.116356898,0.002827046
6.795748687,0.00426901,1.43E-08,9.15E-09,2.24E-07,6.85E-05,0.007861207,0.008083448,0.084770401,0.122,1.22E-06,1.40E-05,0.002365692,0.001848877,0.008083446,10.29471715,0.117214184,0.002421353
7.9359082,0.003693324,9.22E-08,2.07E-09,2.77E-07,9.05E-05,0.009422739,0.001197345,0.027572162,0.122,1.22E-06,1.33E-05,0.001424228,0.002191913,0.001197345,11.62967323,0.119074363,0.001502631
7.961120034,0.009679455,1.39E-07,7.75E-09,4.66E-07,5.24E-06,0.006134764,0.002645974,0.082961716,0.122,1.22E-06,1.15E-05,0.002924105,0.006761637,0.002645974,11.99883035,0.116158085,0.002919039
6.030443494,0.004872212,6.67E-08,7.62E-09,5.28E-07,4.44E-05,0.008220049,0.004481962,0.032276218,0.122,1.22E-06,1.20E-05,0.002060693,0.00277914,0.004481962,11.52442838,0.117846243,0.002094292
7.519910394,0.001987515,6.50E-08,9.57E-10,7.27E-07,8.26E-06,0.002334682,0.0050395,0.04602245,0.122,1.22E-06,0.001063463,0.001742994,0.001299726,0.005039498,7.822564473,0.119569218,0.000689009
6.803645186,0.004740058,8.32E-08,4.72E-10,5.67E-07,1.46E-05,0.002965663,0.008709003,0.077005348,0.122,1.22E-06,1.22E-05,0.002594872,0.00214281,0.008709003,10.64832682,0.11680788,0.002598469
7.26393405,0.001053532,5.62E-08,7.74E-09,6.02E-07,9.84E-05,0.002614965,0.008518999,0.010427933,0.122,1.22E-06,0.005409201,0.005309625,0.001054732,0.008518829,6.815204606,0.116691497,0
6.334346856,0.005333876,1.02E-07,3.40E-10,6.17E-07,1.69E-05,0.003771833,0.002163811,0.037158883,0.122,1.22E-06,1.23E-05,0.001953273,0.003376036,0.002163811,11.74748933,0.118088887,0.00195906
6.189983171,0.002426887,1.48E-07,2.40E-09,7.45E-07,8.65E-05,0.001056423,0.004012211,0.048731568,0.122,1.22E-06,1.49E-05,0.001278013,0.001077252,0.00401221,10.68364782,0.119372354,0.001350856
6.984475812,0.008926278,4.94E-08,1.35E-09,4.36E-07,3.62E-05,0.009674901,0.00376554,0.045520601,0.122,1.22E-06,1.15E-05,0.002881556,0.006019962,0.00376554,11.92232166,0.116212129,0.002907537
7.55476826,0.003424109,1.62E-07,1.50E-09,2.89E-07,4.28E-05,0.00850911,0.007568434,0.091577579,0.122,1.22E-06,0.000796811,0.002394728,0.001783395,0.007568437,7.842149872,0.11796456,0.001641935
7.433017255,0.008272446,1.37E-07,1.40E-09,7.89E-07,8.37E-05,0.009240062,0.006519143,0.054688554,0.122,1.22E-06,1.12E-05,0.003047954,0.005151992,0.006519143,11.75800017,0.115831593,0.003121675
6.618018007,0.00360819,3.91E-08,7.76E-09,5.47E-07,6.84E-05,0.009895124,0.009126532,0.032911057,0.122,1.22E-06,0.001921345,0.003133152,0.002327997,0.00912652,7.393089611,0.117586663,0.00128141
6.475967327,0.00152411,1.80E-08,2.32E-09,4.41E-07,9.53E-05,0.000268893,0.002698158,0.090167845,0.122,1.22E-06,2.44E-05,0.000818895,0.000634393,0.002698156,10.12134381,0.12029139,0.000890937
7.627487448,0.008256885,1.45E-07,9.53E-09,7.55E-07,3.77E-05,0.003095151,0.007767721,0.015372032,0.122,1.22E-06,1.11E-05,0.003212248,0.005018065,0.007767721,11.69361517,0.115548942,0.00324004
6.617061882,0.004866081,1.23E-07,5.74E-09,7.07E-07,6.68E-05,0.005840784,0.004355914,0.096169692,0.122,1.22E-06,1.21E-05,0.002039731,0.002771647,0.004355914,11.5314545,0.11786584,0.002095655
6.900150379,0.001594454,4.54E-08,4.59E-09,7.73E-07,6.78E-05,0.000275716,0.00939872,0.059931051,0.122,1.22E-06,0.005242615,0.005173613,0.001595644,0.009398543,6.84144881,0.116827515,0
7.819925994,0.001159956,6.80E-08,4.39E-09,7.40E-07,1.21E-05,0.007376494,0.001204054,0.007948604,0.122,1.22E-06,1.89E-05,0.000602384,0.000564356,0.001204054,10.9526002,0.120802021,0.00059682
7.535000423,0.005293517,1.42E-07,2.27E-09,7.99E-07,6.16E-05,0.003604926,0.005055255,0.058121587,0.122,1.22E-06,1.18E-05,0.002225878,0.003017863,0.005055255,11.53462495,0.11749847,0.002276875
7.138852428,0.008768685,4.87E-08,9.31E-09,9.81E-07,3.36E-05,0.002842221,0.005080515,0.073856335,0.122,1.22E-06,1.13E-05,0.002989362,0.005757067,0.005080515,11.86230838,0.115999028,0.003012839
6.037409011,0.007816772,9.26E-08,1.53E-09,5.13E-07,5.00E-05,0.000141199,0.003117183,0.074226252,0.122,1.22E-06,1.17E-05,0.002591265,0.005187169,0.003117183,11.88247432,0.116779134,0.002630823
6.319260964,0.009044551,1.11E-08,5.30E-09,4.20E-07,4.74E-05,3.07E-05,0.005076958,0.003175626,0.122,1.22E-06,1.13E-05,0.003039866,0.005968615,0.005076958,11.87856151,0.115884203,0.003077156
6.590273429,0.008247066,8.67E-08,8.80E-09,7.41E-07,9.11E-06,0.008600149,0.006504198,0.053057821,0.122,1.22E-06,1.12E-05,0.00305588,0.005193291,0.006504198,11.76270746,0.115890354,0.003054996
7.93634788,0.003583418,1.21E-07,3.60E-09,8.44E-07,2.43E-05,0.0070276,0.002719317,0.055130996,0.122,1.22E-06,1.29E-05,0.001539698,0.002032344,0.002719317,11.48536497,0.118909232,0.001552294
7.489579173,0.005223444,9.40E-08,6.66E-09,6.20E-07,5.01E-05,0.009958061,0.008335261,0.028142096,0.122,1.22E-06,1.15E-05,0.002644375,0.002540478,0.008335261,11.07967614,0.116672666,0.002684186
6.351427349,0.003987597,6.26E-08,5.64E-09,7.89E-07,5.31E-05,0.001619525,0.00692394,0.041721239,0.122,1.22E-06,1.25E-05,0.002124437,0.001822574,0.006923939,10.77897877,0.117710546,0.002166243
6.872898073,0.009179325,7.56E-08,8.73E-09,4.86E-07,4.41E-05,0.008121967,0.001995612,0.062620564,0.122,1.22E-06,1.16E-05,0.002761174,0.006385671,0.001995612,11.99491322,0.11644518,0.002794875
7.441876675,0.006548743,2.26E-08,9.21E-09,5.86E-07,6.43E-05,0.005453861,0.008355599,0.042748579,0.122,1.22E-06,1.12E-05,0.002940974,0.003554682,0.008355599,11.42814796,0.116064975,0.002995281
7.558475932,0.004094272,1.08E-07,1.51E-09,2.84E-07,5.73E-05,0.004041992,0.00123091,0.009621783,0.122,1.22E-06,1.30E-05,0.00154653,0.002503451,0.00123091,11.67863029,0.11886265,0.001592041
7.437264131,0.004949753,2.44E-08,8.67E-09,5.46E-07,1.17E-05,0.009410893,0.001235239,0.010742357,0.122,1.22E-06,1.26E-05,0.001780258,0.003170436,0.001235239,11.7665789,0.118440433,0.001780538
7.638007809,0.005830045,1.14E-07,7.23E-09,5.85E-07,4.68E-05,0.006219481,0.002381068,0.082535447,0.122,1.22E-06,1.21E-05,0.002084424,0.003710917,0.002381068,11.77575968,0.117796455,0.002120349
7.567254786,0.009458214,1.89E-07,7.06E-10,2.59E-07,9.02E-06,0.009162171,0.003689164,0.013893562,0.122,1.22E-06,1.14E-05,0.002981853,0.006478766,0.003689164,11.95419783,0.1160387,0.002980669
7.193000395,0.002920562,1.73E-07,3.73E-09,2.92E-07,8.72E-05,0.004993436,0.001560963,0.052030088,0.122,1.22E-06,1.38E-05,0.001224961,0.001622207,0.001560962,11.47702213,0.119476688,0.001299576
7.282100308,0.004279212,2.97E-08,7.37E-10,7.27E-07,6.52E-05,0.00874772,0.005114482,0.036734289,0.122,1.22E-06,1.22E-05,0.00197081,0.002255354,0.005114481,11.33454034,0.118005332,0.002025079
7.806859396,0.001299412,1.30E-08,9.92E-09,5.02E-07,1.21E-05,0.005560045,0.003650913,0.018202267,0.122,1.22E-06,0.001064766,0.001346895,0.001005152,0.003650913,7.908770938,0.120358855,0.000295481
6.545846137,0.00315552,1.59E-07,3.44E-09,6.81E-07,5.81E-05,0.003702769,0.004356271,0.043600295,0.122,1.22E-06,1.31E-05,0.001562779,0.0015477,0.00435627,11.10307813,0.118829405,0.00160904
6.239869929,0.006831336,7.76E-08,7.40E-09,3.99E-07,5.95E-07,0.009026198,0.007501737,0.028644154,0.122,1.22E-06,1.12E-05,0.002895598,0.003946385,0.007501737,11.55739549,0.116219459,0.002886171
7.375607115,0.0067093,1.91E-07,1.97E-09,9.97E-07,9.74E-06,0.00093136,0.008448987,0.025132646,0.122,1.22E-06,1.11E-05,0.00299993,0.003710779,0.008448987,11.45628959,0.116001551,0.002999741
7.4947462,0.00269773,1.23E-07,7.43E-09,5.54E-07,8.74E-05,0.00489966,0.005450146,0.091056792,0.122,1.22E-06,0.000244737,0.001634574,0.001220487,0.005450155,8.487245037,0.118888191,0.001478465
7.151958365,0.007839752,1.98E-07,7.54E-09,9.13E-07,4.14E-06,0.008641835,0.003826726,0.015471353,0.122,1.22E-06,1.16E-05,0.002676067,0.005171121,0.003826726,11.85728706,0.11665531,0.002669851
7.394912181,0.007447596,8.02E-08,1.13E-09,5.12E-07,3.14E-05,0.000164165,0.006863677,0.081867822,0.122,1.22E-06,1.12E-05,0.002934656,0.004492806,0.006863677,11.66910512,0.116110556,0.00295601
6.514036265,0.005156135,1.04E-07,8.87E-09,9.42E-07,2.78E-06,0.00982969,0.003442504,0.000226391,0.122,1.22E-06,1.21E-05,0.002033993,0.003131492,0.003442504,11.65020125,0.117941372,0.002025864
7.832154271,0.003564115,7.95E-08,1.87E-09,7.95E-07,9.30E-05,0.005770767,0.006058135,0.019365367,0.122,1.22E-06,1.30E-05,0.001876704,0.001607362,0.006058134,10.76469648,0.118166544,0.001957974
7.837582895,0.007537656,1.41E-07,2.07E-09,5.55E-07,9.78E-05,0.002303679,0.00112044,0.001583659,0.122,1.22E-06,1.20E-05,0.002341807,0.005110014,0.00112044,11.94097608,0.117230553,0.002428863
7.77661588,0.005577863,1.64E-07,8.74E-09,9.80E-07,4.41E-05,0.002148752,0.008278939,0.08460333,0.122,1.22E-06,1.14E-05,0.002719793,0.002825405,0.008278939,11.21852153,0.116527757,0.002753678
6.438710607,0.004432694,1.71E-07,5.47E-09,3.92E-07,3.58E-05,0.007086821,0.007071292,0.058195863,0.122,1.22E-06,1.20E-05,0.002268588,0.002140255,0.007071292,11.03201172,0.117438978,0.002293659
